iteration,value
677,0.636773
678,0.636703
679,0.63663
680,0.636556
681,0.636483
682,0.636415
683,0.636354
684,0.6363
685,0.636256
686,0.636224
687,0.636202
688,0.636193
689,0.636194
690,0.636206
691,0.636227
692,0.636256
693,0.636291
694,0.636329
695,0.636368
696,0.636406
697,0.636442
698,0.636472
699,0.636495
700,0.636509
701,0.636514
702,0.636509
703,0.636493
704,0.636467
705,0.636431
706,0.636387
707,0.636336
708,0.636279
709,0.636218
710,0.636156
711,0.636095
712,0.636036
713,0.635981
714,0.635933
715,0.635892
716,0.635861
717,0.635839
718,0.635827
719,0.635825
720,0.635832
721,0.635848
722,0.635872
723,0.635902
724,0.635937
725,0.635974
726,0.636012
727,0.636049
728,0.636083
729,0.636113
730,0.636137
731,0.636153
732,0.636161
733,0.636162
734,0.636153
735,0.636137
736,0.636112
737,0.636081
738,0.636045
739,0.636005
740,0.635962
741,0.635919
742,0.635877
743,0.635838
744,0.635803
745,0.635774
746,0.635751
747,0.635736
748,0.635729
749,0.635731
750,0.635741
751,0.635758
752,0.635783
753,0.635813
754,0.635848
755,0.635887
756,0.635926
757,0.635966
758,0.636005
759,0.63604
760,0.636071
761,0.636097
762,0.636116
763,0.636129
764,0.636134
765,0.636132
766,0.636123
767,0.636108
768,0.636088
769,0.636064
770,0.636036
771,0.636007
772,0.635978
773,0.63595
774,0.635924
775,0.635903
776,0.635886
777,0.635875
778,0.63587
779,0.635872
780,0.635881
781,0.635896
782,0.635917
783,0.635943
784,0.635974
785,0.636008
786,0.636044
787,0.636081
788,0.636117
789,0.636151
790,0.636182
791,0.636208
792,0.63623
793,0.636246
794,0.636257
795,0.636261
796,0.636258
797,0.636251
798,0.636238
799,0.63622
800,0.6362
