iteration,value
458,0.540522
459,0.540445
460,0.540308
461,0.540117
462,0.539883
463,0.539615
464,0.539325
465,0.539025
466,0.538726
467,0.53844
468,0.538176
469,0.537944
470,0.537752
471,0.537604
472,0.537503
473,0.537451
474,0.537446
475,0.537485
476,0.537562
477,0.537671
478,0.537802
479,0.537946
480,0.538094
481,0.538233
482,0.538355
483,0.53845
484,0.53851
485,0.538527
486,0.538496
487,0.538415
488,0.538282
489,0.538099
490,0.537867
491,0.537593
492,0.537282
493,0.536942
494,0.536582
495,0.536211
496,0.535839
497,0.535475
498,0.535129
499,0.534808
500,0.534519
501,0.534268
502,0.534059
503,0.533895
504,0.533775
505,0.533698
506,0.533661
507,0.53366
508,0.533688
509,0.533739
510,0.533804
511,0.533876
512,0.533945
513,0.534003
514,0.534043
515,0.534059
516,0.534043
517,0.533993
518,0.533906
519,0.533782
520,0.53362
521,0.533424
522,0.533197
523,0.532945
524,0.532674
525,0.532391
526,0.532104
527,0.531821
528,0.531549
529,0.531296
530,0.531068
531,0.53087
532,0.530708
533,0.530583
534,0.530498
535,0.530452
536,0.530445
537,0.530473
538,0.530532
539,0.530618
540,0.530723
541,0.530841
542,0.530965
543,0.531088
544,0.531203
545,0.531304
546,0.531385
547,0.531441
548,0.53147
549,0.531469
550,0.531437
551,0.531377
552,0.531289
553,0.531178
554,0.531047
555,0.530903
556,0.53075
557,0.530597
558,0.530447
559,0.530309
560,0.530188
561,0.530089
562,0.530016
563,0.529973
564,0.529961
565,0.529982
566,0.530035
567,0.530119
568,0.53023
569,0.530365
570,0.530519
571,0.530687
572,0.530862
573,0.53104
574,0.531213
575,0.531376
576,0.531524
577,0.531652
578,0.531758
579,0.531838
580,0.531892
581,0.531919
582,0.531921
583,0.531899
584,0.531857
585,0.5318
586,0.53173
587,0.531655
588,0.531578
589,0.531506
590,0.531443
591,0.531395
592,0.531364
593,0.531355
594,0.531369
595,0.531408
596,0.531472
597,0.53156
598,0.531671
599,0.531802
600,0.531949
601,0.532108
602,0.532274
603,0.532442
604,0.532608
605,0.532766
606,0.532912
607,0.533042
608,0.533153
609,0.533241
610,0.533307
611,0.533348
612,0.533365
613,0.533361
614,0.533337
615,0.533295
616,0.533241
617,0.533177
618,0.533109
619,0.53304
620,0.532976
621,0.532919
622,0.532875
623,0.532846
624,0.532834
625,0.53284
626,0.532867
627,0.532913
628,0.532978
629,0.53306
630,0.533156
631,0.533262
632,0.533377
633,0.533494
634,0.533611
635,0.533723
636,0.533827
637,0.533918
638,0.533994
639,0.534053
640,0.534092
641,0.53411
642,0.534109
643,0.534088
644,0.534049
645,0.533994
646,0.533926
647,0.533848
648,0.533763
649,0.533676
650,0.53359
651,0.533509
652,0.533436
653,0.533373
654,0.533324
655,0.53329
656,0.533272
657,0.533271
658,0.533286
659,0.533316
660,0.533359
661,0.533413
662,0.533476
663,0.533544
664,0.533614
665,0.533683
666,0.533747
667,0.533803
668,0.533849
669,0.533881
670,0.533899
671,0.533901
672,0.533887
673,0.533856
674,0.533811
675,0.533751
676,0.53368
677,0.533599
678,0.533511
679,0.53342
680,0.533328
681,0.533238
682,0.533155
683,0.533079
684,0.533013
685,0.53296
686,0.532921
687,0.532895
688,0.532884
689,0.532887
690,0.532903
691,0.53293
692,0.532966
693,0.533009
694,0.533057
695,0.533106
696,0.533153
697,0.533196
698,0.533233
699,0.533261
700,0.533279
701,0.533284
702,0.533277
703,0.533258
704,0.533225
705,0.533181
706,0.533126
707,0.533063
708,0.532993
709,0.532919
710,0.532843
711,0.532768
712,0.532696
713,0.53263
714,0.532572
715,0.532524
716,0.532487
717,0.532462
718,0.532449
719,0.532448
720,0.532459
721,0.532481
722,0.532512
723,0.53255
724,0.532594
725,0.532641
726,0.532689
727,0.532735
728,0.532778
729,0.532815
730,0.532844
731,0.532865
732,0.532875
733,0.532875
734,0.532865
735,0.532845
736,0.532815
737,0.532777
738,0.532733
739,0.532684
740,0.532632
741,0.53258
742,0.532529
743,0.532482
744,0.53244
745,0.532405
746,0.532379
747,0.532362
748,0.532355
749,0.532359
750,0.532372
751,0.532395
752,0.532427
753,0.532465
754,0.53251
755,0.532558
756,0.532607
757,0.532657
758,0.532705
759,0.532749
760,0.532787
761,0.532819
762,0.532842
763,0.532857
764,0.532864
765,0.532861
766,0.53285
767,0.532832
768,0.532807
769,0.532777
770,0.532743
771,0.532707
772,0.532672
773,0.532638
774,0.532607
775,0.532581
776,0.532561
777,0.532548
778,0.532543
779,0.532547
780,0.532558
781,0.532578
782,0.532605
783,0.532638
784,0.532677
785,0.532719
786,0.532764
787,0.532809
788,0.532853
789,0.532895
790,0.532933
791,0.532966
792,0.532993
793,0.533012
794,0.533024
795,0.533029
796,0.533026
797,0.533015
798,0.532999
799,0.532978
800,0.532952
