iteration,value
768,1.04258
769,1.04258
770,1.04257
771,1.04257
772,1.04257
773,1.04256
774,1.04256
775,1.04256
776,1.04255
777,1.04255
778,1.04254
779,1.04254
780,1.04253
781,1.04253
782,1.04252
783,1.04252
784,1.04251
785,1.04251
786,1.0425
787,1.04249
788,1.04249
789,1.04248
790,1.04247
791,1.04247
792,1.04246
793,1.04245
794,1.04245
795,1.04244
796,1.04243
797,1.04243
798,1.04242
799,1.04241
800,1.0424
801,1.04239
802,1.04239
803,1.04238
804,1.04237
805,1.04236
806,1.04235
807,1.04235
808,1.04234
809,1.04233
810,1.04232
811,1.04231
812,1.0423
813,1.0423
814,1.04229
815,1.04228
816,1.04227
817,1.04226
818,1.04225
819,1.04224
820,1.04223
821,1.04222
822,1.04222
823,1.04221
824,1.0422
825,1.04219
826,1.04218
827,1.04217
828,1.04216
829,1.04215
830,1.04215
831,1.04214
832,1.04213
833,1.04212
834,1.04211
835,1.0421
836,1.04209
837,1.04208
838,1.04208
839,1.04207
840,1.04206
841,1.04205
842,1.04204
843,1.04203
844,1.04202
845,1.04202
846,1.04201
847,1.042
848,1.04199
849,1.04198
850,1.04198
851,1.04197
852,1.04196
853,1.04195
854,1.04194
855,1.04194
856,1.04193
857,1.04192
858,1.04191
859,1.04191
860,1.0419
861,1.04189
862,1.04188
863,1.04188
864,1.04187
865,1.04186
866,1.04186
867,1.04185
868,1.04184
869,1.04184
870,1.04183
871,1.04183
872,1.04182
873,1.04181
874,1.04181
875,1.0418
876,1.0418
877,1.04179
878,1.04178
879,1.04178
880,1.04177
881,1.04177
882,1.04176
883,1.04176
884,1.04175
885,1.04175
886,1.04174
887,1.04174
888,1.04173
889,1.04173
890,1.04172
891,1.04172
892,1.04172
893,1.04171
894,1.04171
895,1.0417
896,1.0417
897,1.0417
898,1.04169
899,1.04169
900,1.04169
901,1.04168
902,1.04168
903,1.04168
904,1.04167
905,1.04167
906,1.04167
907,1.04167
908,1.04166
909,1.04166
910,1.04166
911,1.04166
912,1.04166
913,1.04165
914,1.04165
915,1.04165
916,1.04165
917,1.04165
918,1.04165
919,1.04164
920,1.04164
921,1.04164
922,1.04164
923,1.04164
924,1.04164
925,1.04164
926,1.04164
927,1.04164
928,1.04164
929,1.04164
930,1.04163
931,1.04163
932,1.04163
933,1.04163
934,1.04163
935,1.04163
936,1.04163
937,1.04163
938,1.04163
939,1.04163
940,1.04164
941,1.04164
942,1.04164
943,1.04164
944,1.04164
945,1.04164
946,1.04164
947,1.04164
948,1.04164
949,1.04164
950,1.04164
951,1.04164
952,1.04164
953,1.04165
954,1.04165
955,1.04165
956,1.04165
957,1.04165
958,1.04165
959,1.04165
960,1.04166
961,1.04166
962,1.04166
963,1.04166
964,1.04166
965,1.04166
966,1.04167
967,1.04167
968,1.04167
969,1.04167
970,1.04167
971,1.04168
972,1.04168
973,1.04168
974,1.04168
975,1.04168
976,1.04169
977,1.04169
978,1.04169
979,1.04169
980,1.04169
981,1.0417
982,1.0417
983,1.0417
984,1.0417
985,1.0417
986,1.04171
987,1.04171
988,1.04171
989,1.04171
990,1.04171
991,1.04172
992,1.04172
993,1.04172
994,1.04172
995,1.04173
996,1.04173
997,1.04173
998,1.04173
999,1.04173
1000,1.04174
1001,1.04174
1002,1.04174
1003,1.04174
1004,1.04175
1005,1.04175
1006,1.04175
1007,1.04175
1008,1.04175
1009,1.04176
1010,1.04176
1011,1.04176
1012,1.04176
1013,1.04176
1014,1.04176
1015,1.04177
1016,1.04177
1017,1.04177
1018,1.04177
1019,1.04177
1020,1.04178
1021,1.04178
1022,1.04178
1023,1.04178
1024,1.04178
1025,1.04178
1026,1.04179
1027,1.04179
1028,1.04179
1029,1.04179
1030,1.04179
1031,1.04179
1032,1.04179
1033,1.0418
1034,1.0418
1035,1.0418
1036,1.0418
1037,1.0418
1038,1.0418
1039,1.0418
1040,1.0418
1041,1.0418
1042,1.04181
1043,1.04181
1044,1.04181
1045,1.04181
1046,1.04181
1047,1.04181
1048,1.04181
1049,1.04181
1050,1.04181
1051,1.04181
1052,1.04181
1053,1.04181
1054,1.04181
1055,1.04181
1056,1.04181
1057,1.04181
1058,1.04181
1059,1.04182
1060,1.04182
1061,1.04182
1062,1.04182
1063,1.04182
1064,1.04182
1065,1.04182
1066,1.04182
1067,1.04182
1068,1.04182
1069,1.04182
1070,1.04182
1071,1.04182
1072,1.04182
1073,1.04181
1074,1.04181
1075,1.04181
1076,1.04181
1077,1.04181
1078,1.04181
1079,1.04181
1080,1.04181
1081,1.04181
1082,1.04181
1083,1.04181
1084,1.04181
1085,1.04181
1086,1.04181
1087,1.04181
1088,1.04181
1089,1.04181
1090,1.0418
1091,1.0418
1092,1.0418
1093,1.0418
1094,1.0418
1095,1.0418
1096,1.0418
1097,1.0418
1098,1.0418
1099,1.0418
1100,1.04179
1101,1.04179
1102,1.04179
1103,1.04179
1104,1.04179
1105,1.04179
1106,1.04179
1107,1.04179
1108,1.04178
1109,1.04178
1110,1.04178
1111,1.04178
1112,1.04178
1113,1.04178
1114,1.04178
1115,1.04178
1116,1.04177
1117,1.04177
1118,1.04177
1119,1.04177
1120,1.04177
1121,1.04177
1122,1.04176
1123,1.04176
1124,1.04176
1125,1.04176
1126,1.04176
1127,1.04176
1128,1.04176
1129,1.04175
1130,1.04175
1131,1.04175
1132,1.04175
1133,1.04175
1134,1.04175
1135,1.04174
1136,1.04174
1137,1.04174
1138,1.04174
1139,1.04174
1140,1.04174
1141,1.04173
1142,1.04173
1143,1.04173
1144,1.04173
1145,1.04173
1146,1.04173
1147,1.04172
1148,1.04172
1149,1.04172
1150,1.04172
1151,1.04172
1152,1.04172
1153,1.04171
1154,1.04171
1155,1.04171
1156,1.04171
1157,1.04171
1158,1.04171
1159,1.0417
1160,1.0417
1161,1.0417
1162,1.0417
1163,1.0417
1164,1.0417
1165,1.04169
1166,1.04169
1167,1.04169
1168,1.04169
1169,1.04169
1170,1.04169
1171,1.04168
1172,1.04168
1173,1.04168
1174,1.04168
1175,1.04168
1176,1.04168
1177,1.04168
1178,1.04167
1179,1.04167
1180,1.04167
1181,1.04167
1182,1.04167
1183,1.04167
1184,1.04167
1185,1.04166
1186,1.04166
1187,1.04166
1188,1.04166
1189,1.04166
1190,1.04166
1191,1.04166
1192,1.04165
1193,1.04165
1194,1.04165
1195,1.04165
1196,1.04165
1197,1.04165
1198,1.04165
1199,1.04165
1200,1.04164
1201,1.04164
1202,1.04164
1203,1.04164
1204,1.04164
1205,1.04164
1206,1.04164
1207,1.04164
1208,1.04163
1209,1.04163
1210,1.04163
1211,1.04163
1212,1.04163
1213,1.04163
1214,1.04163
1215,1.04163
1216,1.04163
1217,1.04163
1218,1.04162
1219,1.04162
1220,1.04162
1221,1.04162
1222,1.04162
1223,1.04162
1224,1.04162
1225,1.04162
1226,1.04162
1227,1.04162
1228,1.04161
1229,1.04161
1230,1.04161
1231,1.04161
1232,1.04161
1233,1.04161
1234,1.04161
1235,1.04161
1236,1.04161
1237,1.04161
1238,1.04161
1239,1.04161
1240,1.0416
1241,1.0416
1242,1.0416
1243,1.0416
1244,1.0416
1245,1.0416
1246,1.0416
1247,1.0416
1248,1.0416
1249,1.0416
1250,1.0416
1251,1.0416
1252,1.0416
1253,1.0416
1254,1.04159
1255,1.04159
1256,1.04159
1257,1.04159
1258,1.04159
1259,1.04159
1260,1.04159
1261,1.04159
1262,1.04159
1263,1.04159
1264,1.04159
1265,1.04159
1266,1.04159
1267,1.04159
1268,1.04159
1269,1.04159
1270,1.04158
1271,1.04158
1272,1.04158
1273,1.04158
1274,1.04158
1275,1.04158
1276,1.04158
1277,1.04158
1278,1.04158
1279,1.04158
1280,1.04158
1281,1.04158
1282,1.04158
1283,1.04158
1284,1.04158
1285,1.04158
1286,1.04158
1287,1.04158
1288,1.04157
1289,1.04157
1290,1.04157
1291,1.04157
1292,1.04157
1293,1.04157
1294,1.04157
1295,1.04157
1296,1.04157
1297,1.04157
1298,1.04157
1299,1.04157
1300,1.04157
1301,1.04157
1302,1.04157
1303,1.04157
1304,1.04157
1305,1.04157
1306,1.04157
1307,1.04157
1308,1.04156
1309,1.04156
1310,1.04156
1311,1.04156
1312,1.04156
1313,1.04156
1314,1.04156
1315,1.04156
1316,1.04156
1317,1.04156
1318,1.04156
1319,1.04156
1320,1.04156
1321,1.04156
1322,1.04156
1323,1.04156
1324,1.04156
1325,1.04156
1326,1.04156
1327,1.04156
1328,1.04155
1329,1.04155
1330,1.04155
1331,1.04155
1332,1.04155
1333,1.04155
1334,1.04155
1335,1.04155
1336,1.04155
1337,1.04155
1338,1.04155
1339,1.04155
1340,1.04155
1341,1.04155
1342,1.04155
1343,1.04155
1344,1.04155
1345,1.04155
1346,1.04154
1347,1.04154
1348,1.04154
1349,1.04154
1350,1.04154
1351,1.04154
1352,1.04154
1353,1.04154
1354,1.04154
1355,1.04154
1356,1.04154
1357,1.04154
1358,1.04154
1359,1.04154
1360,1.04154
1361,1.04154
1362,1.04154
1363,1.04153
1364,1.04153
1365,1.04153
1366,1.04153
1367,1.04153
1368,1.04153
1369,1.04153
1370,1.04153
1371,1.04153
1372,1.04153
1373,1.04153
1374,1.04153
1375,1.04153
1376,1.04153
1377,1.04153
1378,1.04153
1379,1.04152
1380,1.04152
1381,1.04152
1382,1.04152
1383,1.04152
1384,1.04152
1385,1.04152
1386,1.04152
1387,1.04152
1388,1.04152
1389,1.04152
1390,1.04152
1391,1.04152
1392,1.04152
1393,1.04151
1394,1.04151
1395,1.04151
1396,1.04151
1397,1.04151
1398,1.04151
1399,1.04151
